fips,year,Arsenic,DEHP,Halo-Acetic Acid,Nitrates,Trihalomethane,Uranium,total_med,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin
34015,2011,0.6288217767029557,,3.9606261526733824,927.0646688133747,13.671176567021043,11.0,43860.0,139207.0,663.0,6912.0,11129.0,4295.0,19064.0,7349.0,2636.0,10146.0,15121.0,38052.0,10005.0,5623.0,8212.0
34015,2012,1.2156620075909685,,3.7957890228608435,813.7744020499973,13.102695431929769,,44721.0,138820.0,387.0,7200.0,11909.0,5670.0,17492.0,9551.0,3111.0,11276.0,12955.0,35904.0,9622.0,6063.0,7680.0
34015,2013,0.7,,4.608597529487947,915.4983155473141,16.920191395011432,0.45358795720328443,45302.0,137491.0,268.0,8589.0,12141.0,6097.0,17863.0,8579.0,2460.0,9146.0,14664.0,35541.0,9389.0,7212.0,5542.0
34015,2014,0.6511125715230173,,4.4329855590329,876.6994480763481,17.072244565152225,0.5,45758.0,146938.0,1292.0,9917.0,12775.0,6959.0,16620.0,7519.0,3634.0,10222.0,16447.0,38117.0,10689.0,6924.0,5823.0
34015,2015,0.4773730304663476,,4.628093363522857,918.8478015261877,16.71560792055013,0.5,45553.0,143071.0,773.0,9638.0,10120.0,4727.0,16599.0,9134.0,2735.0,9749.0,16900.0,38346.0,12432.0,6114.0,5804.0
34015,2016,0.9729770813844716,,4.06001992160866,848.0525318190122,15.219024336359029,0.5,46130.0,150720.0,1266.0,10371.0,11547.0,5949.0,16492.0,8491.0,3314.0,9461.0,15306.0,44164.0,11671.0,5477.0,7211.0
34017,1999,2.5,,,879.6586223332775,58.09614118050782,,,,,,,,,,,,,,,,
34017,2000,1.5,,,920.693286666608,50.71858612084513,,,,,,,,,,,,,,,,
34017,2001,0.5,,,1008.1079422499273,47.46452446609026,,,,,,,,,,,,,,,,
34017,2002,0.7715533129166409,,36.486008995835824,943.7972796665991,48.82152440858178,,,,,,,,,,,,,,,,
34017,2003,0.5,,30.634610841952536,1035.1759544999427,39.67593847723183,,,,,,,,,,,,,,,,
